MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1598097060,           2020-08-22 11:51:00,           2020-08-22 07:51:00,      3.530000,     23.114000,          1.203000,                    14.055039,      1.033000
                1598098860,           2020-08-22 12:21:00,           2020-08-22 08:21:00,      3.530000,     23.157000,          1.254000,                    14.662819,      1.034000
                1598100660,           2020-08-22 12:51:00,           2020-08-22 08:51:00,      3.530000,     23.165000,          0.755000,                     8.829429,      1.027000
                1598102460,           2020-08-22 13:21:00,           2020-08-22 09:21:00,      3.530000,     23.140000,          0.952000,                    11.128001,      1.030000
                1598104260,           2020-08-22 13:51:00,           2020-08-22 09:51:00,      3.530000,     23.157000,          0.916000,                    10.710640,      1.030000
                1598106060,           2020-08-22 14:21:00,           2020-08-22 10:21:00,      3.530000,     23.157000,          0.944000,                    11.038039,      1.030000
                1598107860,           2020-08-22 14:51:00,           2020-08-22 10:51:00,      3.530000,     23.207000,          0.914000,                    10.697368,      1.030000
                1598109660,           2020-08-22 15:21:00,           2020-08-22 11:21:00,      3.530000,     23.325000,          1.311000,                    15.378064,      1.033000
                1598111460,           2020-08-22 15:51:00,           2020-08-22 11:51:00,      3.530000,     23.384000,          1.247000,                    14.643636,      1.033000
                1598113260,           2020-08-22 16:21:00,           2020-08-22 12:21:00,      3.530000,     23.603000,          1.667000,                    19.656629,      1.035000
                1598115060,           2020-08-22 16:51:00,           2020-08-22 12:51:00,      3.530000,     23.688000,          2.129000,                    25.144481,      1.038000
                1598116860,           2020-08-22 17:21:00,           2020-08-22 13:21:00,      3.530000,     23.738000,          2.030000,                    23.997756,      1.037000
                1598118660,           2020-08-22 17:51:00,           2020-08-22 13:51:00,      3.530000,     23.966000,          3.291000,                    39.071245,      1.038000
                1598120460,           2020-08-22 18:21:00,           2020-08-22 14:21:00,      3.530000,     24.135000,          3.545000,                    42.219825,      1.037000
                1598122260,           2020-08-22 18:51:00,           2020-08-22 14:51:00,      3.530000,     24.185000,          3.597000,                    42.879089,      1.037000
                1598124060,           2020-08-22 19:21:00,           2020-08-22 15:21:00,      3.530000,     24.210000,          3.534000,                    42.147713,      1.038000
                1598125860,           2020-08-22 19:51:00,           2020-08-22 15:51:00,      3.530000,     24.236000,          3.339000,                    39.841369,      1.037000
                1598127660,           2020-08-22 20:21:00,           2020-08-22 16:21:00,      3.530000,     24.345000,          3.471000,                    41.500518,      1.037000
                1598129460,           2020-08-22 20:51:00,           2020-08-22 16:51:00,      3.530000,     24.371000,          3.560000,                    42.585216,      1.038000
                1598131260,           2020-08-22 21:21:00,           2020-08-22 17:21:00,      3.530000,     24.421000,          3.675000,                    44.001729,      1.037000
                1598133060,           2020-08-22 21:51:00,           2020-08-22 17:51:00,      3.530000,     24.463000,          3.455000,                    41.399892,      1.038000
                1598134860,           2020-08-22 22:21:00,           2020-08-22 18:21:00,      3.530000,     24.463000,          3.386000,                    40.573092,      1.038000
                1598136660,           2020-08-22 22:51:00,           2020-08-22 18:51:00,      3.530000,     24.472000,          3.115000,                    37.332044,      1.038000
                1598138460,           2020-08-22 23:21:00,           2020-08-22 19:21:00,      3.530000,     24.472000,          2.847000,                    34.120170,      1.038000
                1598140260,           2020-08-22 23:51:00,           2020-08-22 19:51:00,      3.530000,     24.472000,          2.584000,                    30.968219,      1.037000
                1598142060,           2020-08-23 00:21:00,           2020-08-22 20:21:00,      3.530000,     24.463000,          2.340000,                    28.039290,      1.038000
                1598143860,           2020-08-23 00:51:00,           2020-08-22 20:51:00,      3.530000,     24.463000,          2.035000,                    24.384596,      1.038000
                1598145660,           2020-08-23 01:21:00,           2020-08-22 21:21:00,      3.530000,     24.447000,          1.586000,                    18.998762,      1.036000
                1598147460,           2020-08-23 01:51:00,           2020-08-22 21:51:00,      3.530000,     24.455000,          1.250000,                    14.976028,      1.034000
                1598149260,           2020-08-23 02:21:00,           2020-08-22 22:21:00,      3.530000,     24.404000,          1.318000,                    15.775773,      1.034000
                1598151060,           2020-08-23 02:51:00,           2020-08-22 22:51:00,      3.530000,     24.396000,          1.460000,                    17.472841,      1.035000
                1598152860,           2020-08-23 03:21:00,           2020-08-22 23:21:00,      3.530000,     24.362000,          1.106000,                    13.227913,      1.033000
                1598154660,           2020-08-23 03:51:00,           2020-08-22 23:51:00,      3.530000,     24.362000,          1.480000,                    17.701004,      1.035000
                1598156460,           2020-08-23 04:21:00,           2020-08-23 00:21:00,      3.530000,     24.345000,          0.995000,                    11.896576,      1.031000
                1598158260,           2020-08-23 04:51:00,           2020-08-23 00:51:00,      3.530000,     24.345000,          0.916000,                    10.952024,      1.031000
                1598160060,           2020-08-23 05:21:00,           2020-08-23 01:21:00,      3.530000,     24.303000,          1.161000,                    13.870490,      1.031000
                1598161860,           2020-08-23 05:51:00,           2020-08-23 01:51:00,      3.530000,     24.219000,          1.829000,                    21.816948,      1.037000
                1598163660,           2020-08-23 06:21:00,           2020-08-23 02:21:00,      3.530000,     24.194000,          1.589000,                    18.945317,      1.036000
                1598165460,           2020-08-23 06:51:00,           2020-08-23 02:51:00,      3.530000,     24.185000,          1.272000,                    15.163248,      1.034000
                1598167260,           2020-08-23 07:21:00,           2020-08-23 03:21:00,      3.530000,     24.185000,          1.055000,                    12.576436,      1.032000
                1598169060,           2020-08-23 07:51:00,           2020-08-23 03:51:00,      3.530000,     24.168000,          0.745000,                     8.878176,      1.028000
                1598170860,           2020-08-23 08:21:00,           2020-08-23 04:21:00,      3.530000,     24.160000,          0.832000,                     9.913477,      1.030000
                1598172660,           2020-08-23 08:51:00,           2020-08-23 04:51:00,      3.530000,     24.109000,          0.786000,                     9.356471,      1.030000
                1598174460,           2020-08-23 09:21:00,           2020-08-23 05:21:00,      3.530000,     24.067000,          0.731000,                     8.694936,      1.029000
                1598176260,           2020-08-23 09:51:00,           2020-08-23 05:51:00,      3.530000,     24.016000,          0.771000,                     9.161987,      1.029000
                1598178060,           2020-08-23 10:21:00,           2020-08-23 06:21:00,      3.530000,     23.983000,          0.818000,                     9.714506,      1.030000
                1598179860,           2020-08-23 10:51:00,           2020-08-23 06:51:00,      3.530000,     23.924000,          0.869000,                    10.308796,      1.031000
                1598181660,           2020-08-23 11:21:00,           2020-08-23 07:21:00,      3.530000,     23.882000,          0.911000,                    10.798542,      1.031000
                1598183460,           2020-08-23 11:51:00,           2020-08-23 07:51:00,      3.530000,     23.898000,          1.025000,                    12.153481,      1.032000
                1598185260,           2020-08-23 12:21:00,           2020-08-23 08:21:00,      3.530000,     23.882000,          1.001000,                    11.865357,      1.032000
                1598187060,           2020-08-23 12:51:00,           2020-08-23 08:51:00,      3.530000,     23.941000,          1.105000,                    13.112593,      1.033000
                1598188860,           2020-08-23 13:21:00,           2020-08-23 09:21:00,      3.530000,     23.974000,          1.218000,                    14.462442,      1.034000
                1598190660,           2020-08-23 13:51:00,           2020-08-23 09:51:00,      3.530000,     24.042000,          1.143000,                    13.589156,      1.034000
                1598192460,           2020-08-23 14:21:00,           2020-08-23 10:21:00,      3.530000,     24.118000,          1.785000,                    21.252042,      1.037000
                1598194260,           2020-08-23 14:51:00,           2020-08-23 10:51:00,      3.530000,     24.059000,          1.723000,                    20.491296,      1.037000
                1598196060,           2020-08-23 15:21:00,           2020-08-23 11:21:00,      3.530000,     24.143000,          1.801000,                    21.452539,      1.037000
                1598197860,           2020-08-23 15:51:00,           2020-08-23 11:51:00,      3.530000,     24.219000,          1.961000,                    23.391490,      1.038000
                1598199660,           2020-08-23 16:21:00,           2020-08-23 12:21:00,      3.530000,     24.286000,          1.643000,                    19.622744,      1.036000
                1598201460,           2020-08-23 16:51:00,           2020-08-23 12:51:00,      3.530000,     24.345000,          1.424000,                    17.025853,      1.035000
                1598203260,           2020-08-23 17:21:00,           2020-08-23 13:21:00,      3.530000,     24.371000,          1.750000,                    20.933744,      1.037000
                1598205060,           2020-08-23 17:51:00,           2020-08-23 13:51:00,      3.530000,     24.404000,          2.160000,                    25.854074,      1.037000
                1598206860,           2020-08-23 18:21:00,           2020-08-23 14:21:00,      3.530000,     24.514000,          2.933000,                    35.178254,      1.037000
                1598208660,           2020-08-23 18:51:00,           2020-08-23 14:51:00,      3.530000,     24.506000,          2.473000,                    29.656635,      1.038000
                1598210460,           2020-08-23 19:21:00,           2020-08-23 15:21:00,      3.530000,     24.556000,          1.878000,                    22.542190,      1.036000
                1598212260,           2020-08-23 19:51:00,           2020-08-23 15:51:00,      3.530000,     24.615000,          2.323000,                    27.914163,      1.037000
                1598214060,           2020-08-23 20:21:00,           2020-08-23 16:21:00,      3.530000,     24.666000,          2.201000,                    26.473150,      1.038000
                1598215860,           2020-08-23 20:51:00,           2020-08-23 16:51:00,      3.530000,     24.834000,          3.395000,                    40.961361,      1.037000
                1598217660,           2020-08-23 21:21:00,           2020-08-23 17:21:00,      3.530000,     24.969000,          3.784000,                    45.768580,      1.038000
                1598219460,           2020-08-23 21:51:00,           2020-08-23 17:51:00,      3.530000,     25.062000,          3.737000,                    45.277597,      1.038000
                1598221260,           2020-08-23 22:21:00,           2020-08-23 18:21:00,      3.530000,     25.146000,          3.700000,                    44.898634,      1.037000
                1598223060,           2020-08-23 22:51:00,           2020-08-23 18:51:00,      3.530000,     25.180000,          3.380000,                    41.041151,      1.037000
                1598224860,           2020-08-23 23:21:00,           2020-08-23 19:21:00,      3.530000,     25.222000,          3.392000,                    41.218651,      1.038000
                1598226660,           2020-08-23 23:51:00,           2020-08-23 19:51:00,      3.530000,     25.205000,          3.206000,                    38.946267,      1.038000
                1598228460,           2020-08-24 00:21:00,           2020-08-23 20:21:00,      3.530000,     25.214000,          2.580000,                    31.346844,      1.037000
                1598230260,           2020-08-24 00:51:00,           2020-08-23 20:51:00,      3.530000,     25.197000,          2.182000,                    26.502890,      1.037000
                1598232060,           2020-08-24 01:21:00,           2020-08-23 21:21:00,      3.530000,     25.163000,          1.614000,                    19.591634,      1.035000
                1598233860,           2020-08-24 01:51:00,           2020-08-23 21:51:00,      3.530000,     25.121000,          2.370000,                    28.746177,      1.038000
                1598235660,           2020-08-24 02:21:00,           2020-08-23 22:21:00,      3.530000,     25.113000,          2.407000,                    29.190661,      1.038000
                1598237460,           2020-08-24 02:51:00,           2020-08-23 22:51:00,      3.530000,     25.087000,          2.357000,                    28.570621,      1.038000
                1598239260,           2020-08-24 03:21:00,           2020-08-23 23:21:00,      3.530000,     25.071000,          2.252000,                    27.289816,      1.038000
                1598241060,           2020-08-24 03:51:00,           2020-08-23 23:51:00,      3.530000,     25.054000,          2.181000,                    26.421166,      1.039000
                1598242860,           2020-08-24 04:21:00,           2020-08-24 00:21:00,      3.530000,     25.020000,          1.834000,                    22.203618,      1.037000
                1598244660,           2020-08-24 04:51:00,           2020-08-24 00:51:00,      3.530000,     24.969000,          1.393000,                    16.848740,      1.035000
                1598246460,           2020-08-24 05:21:00,           2020-08-24 01:21:00,      3.530000,     24.910000,          1.012000,                    12.227124,      1.032000
                1598248260,           2020-08-24 05:51:00,           2020-08-24 01:51:00,      3.530000,     24.868000,          0.804000,                     9.706514,      1.030000
                1598250060,           2020-08-24 06:21:00,           2020-08-24 02:21:00,      3.530000,     24.818000,          0.641000,                     7.731509,      1.027000
                1598251860,           2020-08-24 06:51:00,           2020-08-24 02:51:00,      3.530000,     24.759000,          0.518000,                     6.241120,      1.024000
                1598253660,           2020-08-24 07:21:00,           2020-08-24 03:21:00,      3.530000,     24.708000,          0.549000,                     6.608387,      1.025000
                1598255460,           2020-08-24 07:51:00,           2020-08-24 03:51:00,      3.530000,     24.666000,          0.598000,                     7.192614,      1.026000
                1598257260,           2020-08-24 08:21:00,           2020-08-24 04:21:00,      3.530000,     24.657000,          0.573000,                     6.890771,      1.026000
                1598259060,           2020-08-24 08:51:00,           2020-08-24 04:51:00,      3.530000,     24.624000,          0.553000,                     6.646193,      1.025000
                1598260860,           2020-08-24 09:21:00,           2020-08-24 05:21:00,      3.530000,     24.598000,          0.549000,                     6.594942,      1.025000
                1598262660,           2020-08-24 09:51:00,           2020-08-24 05:51:00,      3.530000,     24.590000,          0.708000,                     8.503691,      1.029000
                1598264460,           2020-08-24 10:21:00,           2020-08-24 06:21:00,      3.530000,     24.615000,          0.814000,                     9.781373,      1.030000
                1598266260,           2020-08-24 10:51:00,           2020-08-24 06:51:00,      3.530000,     24.632000,          0.805000,                     9.676271,      1.030000
                1598268060,           2020-08-24 11:21:00,           2020-08-24 07:21:00,      3.530000,     24.657000,          0.767000,                     9.223772,      1.029000
                1598269860,           2020-08-24 11:51:00,           2020-08-24 07:51:00,      3.530000,     24.632000,          0.663000,                     7.969401,      1.027000
                1598271660,           2020-08-24 12:21:00,           2020-08-24 08:21:00,      3.530000,     24.632000,          0.514000,                     6.178389,      1.025000
                1598273460,           2020-08-24 12:51:00,           2020-08-24 08:51:00,      3.530000,     24.581000,          0.537000,                     6.448758,      1.025000
                1598275260,           2020-08-24 13:21:00,           2020-08-24 09:21:00,      3.530000,     24.666000,          0.597000,                     7.180586,      1.026000
                1598277060,           2020-08-24 13:51:00,           2020-08-24 09:51:00,      3.530000,     24.893000,          1.406000,                    16.982160,      1.036000
                1598278860,           2020-08-24 14:21:00,           2020-08-24 10:21:00,      3.530000,     24.969000,          1.543000,                    18.663033,      1.037000
                1598280660,           2020-08-24 14:51:00,           2020-08-24 10:51:00,      3.530000,     25.054000,          1.611000,                    19.516047,      1.037000
                1598282460,           2020-08-24 15:21:00,           2020-08-24 11:21:00,      3.530000,     25.104000,          1.791000,                    21.716585,      1.037000
                1598284260,           2020-08-24 15:51:00,           2020-08-24 11:51:00,      3.530000,     25.231000,          1.855000,                    22.545176,      1.037000
                1598286060,           2020-08-24 16:21:00,           2020-08-24 12:21:00,      3.530000,     25.281000,          1.962000,                    23.867523,      1.038000
                1598287860,           2020-08-24 16:51:00,           2020-08-24 12:51:00,      3.530000,     25.391000,          1.956000,                    23.842576,      1.037000
                1598289660,           2020-08-24 17:21:00,           2020-08-24 13:21:00,      3.530000,     25.467000,          2.632000,                    32.127332,      1.039000
                1598291460,           2020-08-24 17:51:00,           2020-08-24 13:51:00,      3.530000,     25.593000,          2.700000,                    33.033396,      1.039000
                1598293260,           2020-08-24 18:21:00,           2020-08-24 14:21:00,      3.530000,     25.627000,          2.763000,                    33.825176,      1.038000
                1598295060,           2020-08-24 18:51:00,           2020-08-24 14:51:00,      3.530000,     25.830000,          3.017000,                    37.071679,      1.038000
                1598296860,           2020-08-24 19:21:00,           2020-08-24 15:21:00,      3.530000,     25.872000,          2.965000,                    36.460593,      1.038000
                1598298660,           2020-08-24 19:51:00,           2020-08-24 15:51:00,      3.530000,     25.914000,          3.103000,                    38.186749,      1.038000
                1598300460,           2020-08-24 20:21:00,           2020-08-24 16:21:00,      3.540000,     26.007000,          2.751000,                    33.912180,      1.039000
                1598302260,           2020-08-24 20:51:00,           2020-08-24 16:51:00,      3.540000,     26.083000,          3.061000,                    37.785723,      1.039000
                1598304060,           2020-08-24 21:21:00,           2020-08-24 17:21:00,      3.540000,     26.083000,          3.103000,                    38.304181,      1.038000
                1598305860,           2020-08-24 21:51:00,           2020-08-24 17:51:00,      3.540000,     26.091000,          3.005000,                    37.099831,      1.038000
                1598307660,           2020-08-24 22:21:00,           2020-08-24 18:21:00,      3.540000,     26.074000,          3.071000,                    37.902974,      1.039000
                1598309460,           2020-08-24 22:51:00,           2020-08-24 18:51:00,      3.540000,     25.990000,          2.946000,                    36.304772,      1.039000
                1598311260,           2020-08-24 23:21:00,           2020-08-24 19:21:00,      3.540000,     25.838000,          2.417000,                    29.703448,      1.038000
                1598313060,           2020-08-24 23:51:00,           2020-08-24 19:51:00,      3.540000,     25.779000,          2.007000,                    24.638305,      1.038000
                1598314860,           2020-08-25 00:21:00,           2020-08-24 20:21:00,      3.540000,     25.771000,          1.801000,                    22.106187,      1.037000
                1598316660,           2020-08-25 00:51:00,           2020-08-24 20:51:00,      3.540000,     25.754000,          1.979000,                    24.283504,      1.038000
                1598318460,           2020-08-25 01:21:00,           2020-08-24 21:21:00,      3.530000,     25.846000,          2.320000,                    28.515531,      1.038000
                1598320260,           2020-08-25 01:51:00,           2020-08-24 21:51:00,      3.530000,     25.872000,          2.435000,                    29.943185,      1.039000
                1598322060,           2020-08-25 02:21:00,           2020-08-24 22:21:00,      3.530000,     25.872000,          2.602000,                    31.996783,      1.039000
                1598323860,           2020-08-25 02:51:00,           2020-08-24 22:51:00,      3.530000,     25.889000,          2.125000,                    26.139202,      1.038000
                1598325660,           2020-08-25 03:21:00,           2020-08-24 23:21:00,      3.530000,     25.863000,          1.947000,                    23.938329,      1.038000
                1598327460,           2020-08-25 03:51:00,           2020-08-24 23:51:00,      3.540000,     25.821000,          1.695000,                    20.824063,      1.037000
                1598329260,           2020-08-25 04:21:00,           2020-08-25 00:21:00,      3.540000,     25.771000,          1.562000,                    19.172607,      1.037000
                1598331060,           2020-08-25 04:51:00,           2020-08-25 00:51:00,      3.540000,     25.695000,          1.430000,                    17.528078,      1.036000
                1598332860,           2020-08-25 05:21:00,           2020-08-25 01:21:00,      3.540000,     25.602000,          1.082000,                    13.240004,      1.034000
                1598334660,           2020-08-25 05:51:00,           2020-08-25 01:51:00,      3.540000,     25.560000,          0.774000,                     9.463864,      1.030000
                1598336460,           2020-08-25 06:21:00,           2020-08-25 02:21:00,      3.540000,     25.543000,          0.549000,                     6.710655,      1.025000
                1598338260,           2020-08-25 06:51:00,           2020-08-25 02:51:00,      3.540000,     25.577000,          0.724000,                     8.855255,      1.029000
                1598340060,           2020-08-25 07:21:00,           2020-08-25 03:21:00,      3.540000,     25.627000,          0.769000,                     9.414246,      1.030000
                1598341860,           2020-08-25 07:51:00,           2020-08-25 03:51:00,      3.540000,     25.636000,          0.765000,                     9.366816,      1.030000
                1598343660,           2020-08-25 08:21:00,           2020-08-25 04:21:00,      3.540000,     25.695000,          0.958000,                    11.742586,      1.033000
                1598345460,           2020-08-25 08:51:00,           2020-08-25 04:51:00,      3.540000,     25.712000,          1.104000,                    13.536364,      1.034000
                1598347260,           2020-08-25 09:21:00,           2020-08-25 05:21:00,      3.540000,     25.712000,          1.242000,                    15.228409,      1.035000
                1598349060,           2020-08-25 09:51:00,           2020-08-25 05:51:00,      3.540000,     25.728000,          1.293000,                    15.858357,      1.035000
                1598350860,           2020-08-25 10:21:00,           2020-08-25 06:21:00,      3.540000,     25.720000,          1.265000,                    15.512680,      1.035000
                1598352660,           2020-08-25 10:51:00,           2020-08-25 06:51:00,      3.540000,     25.703000,          1.116000,                    13.681252,      1.034000
                1598354460,           2020-08-25 11:21:00,           2020-08-25 07:21:00,      3.540000,     25.661000,          0.845000,                    10.351076,      1.031000
                1598356260,           2020-08-25 11:51:00,           2020-08-25 07:51:00,      3.540000,     25.627000,          0.673000,                     8.238995,      1.028000
                1598358060,           2020-08-25 12:21:00,           2020-08-25 08:21:00,      3.540000,     25.619000,          0.892000,                    10.918440,      1.031000
                1598359860,           2020-08-25 12:51:00,           2020-08-25 08:51:00,      3.540000,     25.636000,          1.276000,                    15.623604,      1.035000
                1598361660,           2020-08-25 13:21:00,           2020-08-25 09:21:00,      3.540000,     25.619000,          1.326000,                    16.230775,      1.036000
                1598363460,           2020-08-25 13:51:00,           2020-08-25 09:51:00,      3.540000,     25.568000,          1.270000,                    15.530834,      1.035000
                1598365260,           2020-08-25 14:21:00,           2020-08-25 10:21:00,      3.540000,     25.551000,          1.237000,                    15.122577,      1.035000
                1598367060,           2020-08-25 14:51:00,           2020-08-25 10:51:00,      3.540000,     25.627000,          1.545000,                    18.914186,      1.037000
                1598368860,           2020-08-25 15:21:00,           2020-08-25 11:21:00,      3.540000,     25.737000,          2.105000,                    25.821594,      1.039000
                1598370660,           2020-08-25 15:51:00,           2020-08-25 11:51:00,      3.540000,     25.838000,          2.872000,                    35.295119,      1.039000
                1598372460,           2020-08-25 16:21:00,           2020-08-25 12:21:00,      3.540000,     26.091000,          3.684000,                    45.482788,      1.038000
                1598374260,           2020-08-25 16:51:00,           2020-08-25 12:51:00,      3.540000,     26.285000,          4.201000,                    52.048345,      1.037000
                1598376060,           2020-08-25 17:21:00,           2020-08-25 13:21:00,      3.540000,     26.462000,          4.123000,                    51.245656,      1.037000
                1598377860,           2020-08-25 17:51:00,           2020-08-25 13:51:00,      3.540000,     26.428000,          4.120000,                    51.176937,      1.037000
                1598379660,           2020-08-25 18:21:00,           2020-08-25 14:21:00,      3.540000,     26.395000,          4.189000,                    52.003014,      1.037000
                1598381460,           2020-08-25 18:51:00,           2020-08-25 14:51:00,      3.540000,     26.462000,          4.476000,                    55.633169,      1.039000
                1598383260,           2020-08-25 19:21:00,           2020-08-25 15:21:00,      3.540000,     26.791000,          5.471000,                    68.404442,      1.036000
                1598385060,           2020-08-25 19:51:00,           2020-08-25 15:51:00,      3.540000,     26.639000,          4.995000,                    62.282402,      1.035000
                1598386860,           2020-08-25 20:21:00,           2020-08-25 16:21:00,      3.540000,     26.538000,          4.516000,                    56.207367,      1.038000
                1598388660,           2020-08-25 20:51:00,           2020-08-25 16:51:00,      3.540000,     26.445000,          4.113000,                    51.105674,      1.038000
                1598390460,           2020-08-25 21:21:00,           2020-08-25 17:21:00,      3.540000,     26.344000,          3.609000,                    44.761502,      1.037000
                1598392260,           2020-08-25 21:51:00,           2020-08-25 17:51:00,      3.540000,     26.260000,          3.096000,                    38.340579,      1.039000
                1598394060,           2020-08-25 22:21:00,           2020-08-25 18:21:00,      3.540000,     26.192000,          2.432000,                    30.080594,      1.039000
                1598395860,           2020-08-25 22:51:00,           2020-08-25 18:51:00,      3.540000,     26.133000,          2.037000,                    25.168039,      1.038000
                1598397660,           2020-08-25 23:21:00,           2020-08-25 19:21:00,      3.540000,     26.142000,          1.497000,                    18.499118,      1.036000
                1598399460,           2020-08-25 23:51:00,           2020-08-25 19:51:00,      3.540000,     26.167000,          1.457000,                    18.012982,      1.036000
                1598401260,           2020-08-26 00:21:00,           2020-08-25 20:21:00,      3.540000,     26.142000,          1.416000,                    17.498164,      1.036000
                1598403060,           2020-08-26 00:51:00,           2020-08-25 20:51:00,      3.540000,     26.125000,          1.241000,                    15.330881,      1.035000
                1598404860,           2020-08-26 01:21:00,           2020-08-25 21:21:00,      3.540000,     26.125000,          0.651000,                     8.042227,      1.028000
                1598406660,           2020-08-26 01:51:00,           2020-08-25 21:51:00,      3.540000,     26.083000,          1.404000,                    17.331315,      1.036000
                1598408460,           2020-08-26 02:21:00,           2020-08-25 22:21:00,      3.540000,     26.066000,          1.531000,                    18.893203,      1.037000
                1598410260,           2020-08-26 02:51:00,           2020-08-25 22:51:00,      3.540000,     26.049000,          1.476000,                    18.208859,      1.036000
                1598412060,           2020-08-26 03:21:00,           2020-08-25 23:21:00,      3.540000,     26.049000,          1.553000,                    19.158779,      1.037000
                1598413860,           2020-08-26 03:51:00,           2020-08-25 23:51:00,      3.540000,     26.032000,          1.499000,                    18.486894,      1.037000
                1598415660,           2020-08-26 04:21:00,           2020-08-26 00:21:00,      3.540000,     26.032000,          1.587000,                    19.572182,      1.037000
                1598417460,           2020-08-26 04:51:00,           2020-08-26 00:51:00,      3.540000,     26.032000,          1.151000,                    14.195073,      1.033000
                1598419260,           2020-08-26 05:21:00,           2020-08-26 01:21:00,      3.540000,     26.032000,          1.531000,                    18.881544,      1.036000
                1598421060,           2020-08-26 05:51:00,           2020-08-26 01:51:00,      3.540000,     26.040000,          1.745000,                    21.523894,      1.037000
                1598422860,           2020-08-26 06:21:00,           2020-08-26 02:21:00,      3.540000,     26.066000,          1.880000,                    23.200015,      1.038000
                1598424660,           2020-08-26 06:51:00,           2020-08-26 02:51:00,      3.540000,     26.099000,          1.777000,                    21.942087,      1.037000
                1598426460,           2020-08-26 07:21:00,           2020-08-26 03:21:00,      3.540000,     26.091000,          2.048000,                    25.284677,      1.038000
                1598428260,           2020-08-26 07:51:00,           2020-08-26 03:51:00,      3.540000,     26.133000,          2.136000,                    26.391227,      1.038000
                1598430060,           2020-08-26 08:21:00,           2020-08-26 04:21:00,      3.540000,     26.083000,          2.059000,                    25.416793,      1.038000
                1598431860,           2020-08-26 08:51:00,           2020-08-26 04:51:00,      3.540000,     25.939000,          1.556000,                    19.157461,      1.037000
                1598433660,           2020-08-26 09:21:00,           2020-08-26 05:21:00,      3.540000,     25.762000,          1.119000,                    13.732796,      1.034000
                1598435460,           2020-08-26 09:51:00,           2020-08-26 05:51:00,      3.540000,     25.678000,          0.677000,                     8.295684,      1.028000
                1598437260,           2020-08-26 10:21:00,           2020-08-26 06:21:00,      3.540000,     25.610000,          0.433000,                     5.299223,      1.023000
                1598439060,           2020-08-26 10:51:00,           2020-08-26 06:51:00,      3.540000,     25.492000,          0.278000,                     3.394941,      1.019000
                1598440860,           2020-08-26 11:21:00,           2020-08-26 07:21:00,      3.540000,     25.399000,          0.234000,                     2.852751,      1.018000
                1598442660,           2020-08-26 11:51:00,           2020-08-26 07:51:00,      3.540000,     25.374000,          0.382000,                     4.654922,      1.022000
                1598444460,           2020-08-26 12:21:00,           2020-08-26 08:21:00,      3.540000,     25.357000,          0.526000,                     6.407660,      1.026000
                1598446260,           2020-08-26 12:51:00,           2020-08-26 08:51:00,      3.540000,     25.332000,          0.299000,                     3.640708,      1.020000
                1598448060,           2020-08-26 13:21:00,           2020-08-26 09:21:00,      3.540000,     25.357000,          0.228000,                     2.777465,      1.018000
                1598449860,           2020-08-26 13:51:00,           2020-08-26 09:51:00,      3.540000,     25.383000,          0.519000,                     6.325400,      1.026000
                1598451660,           2020-08-26 14:21:00,           2020-08-26 10:21:00,      3.540000,     25.433000,          0.628000,                     7.660870,      1.028000
                1598453460,           2020-08-26 14:51:00,           2020-08-26 10:51:00,      3.540000,     25.534000,          1.353000,                    16.535560,      1.036000
                1598455260,           2020-08-26 15:21:00,           2020-08-26 11:21:00,      3.540000,     25.484000,          1.457000,                    17.790307,      1.036000
                1598457060,           2020-08-26 15:51:00,           2020-08-26 11:51:00,      3.540000,     25.475000,          1.429000,                    17.445547,      1.036000
                1598458860,           2020-08-26 16:21:00,           2020-08-26 12:21:00,      3.540000,     25.838000,          2.523000,                    31.006123,      1.039000
                1598460660,           2020-08-26 16:51:00,           2020-08-26 12:51:00,      3.540000,     26.057000,          3.139000,                    38.730292,      1.039000
                1598462460,           2020-08-26 17:21:00,           2020-08-26 13:21:00,      3.540000,     26.074000,          3.374000,                    41.642668,      1.038000
                1598464260,           2020-08-26 17:51:00,           2020-08-26 13:51:00,      3.540000,     26.251000,          4.542000,                    56.238546,      1.037000
                1598466060,           2020-08-26 18:21:00,           2020-08-26 14:21:00,      3.540000,     26.192000,          4.020000,                    49.722034,      1.037000
                1598467860,           2020-08-26 18:51:00,           2020-08-26 14:51:00,      3.540000,     26.268000,          4.013000,                    49.703821,      1.037000
                1598469660,           2020-08-26 19:21:00,           2020-08-26 15:21:00,      3.540000,     26.403000,          4.546000,                    56.443036,      1.037000
                1598471460,           2020-08-26 19:51:00,           2020-08-26 15:51:00,      3.540000,     26.555000,          4.636000,                    57.718611,      1.037000
                1598473260,           2020-08-26 20:21:00,           2020-08-26 16:21:00,      3.540000,     26.378000,          4.202000,                    52.148374,      1.038000
                1598475060,           2020-08-26 20:51:00,           2020-08-26 16:51:00,      3.540000,     26.192000,          3.087000,                    38.182070,      1.038000
